329	C1orf54
330	C20orf194
331	C20orf204
332	C3AR1
333	C3orf14
334	C3orf67
335	C5AR1
336	C5orf17
337	C8orf37-AS1
338	CA2
339	CA3
340	CABLES1
341	CACNB4
342	CADM1
343	CADM2
344	CALCB
345	CALCRL
346	CALD1
347	CALHM6
348	CALM2
349	CALN1
350	CALR
351	CAMK1D
352	CAMK2D
353	CAMK4
354	CAMKMT
355	CAMSAP2
356	CAPG
357	CARMIL1
358	CASC15
359	CASK
360	CATSPERE
361	CAVIN3
362	CBLB
363	CCBE1
364	CCDC138
365	CCDC141
366	CCDC171
367	CCDC18
368	CCDC200
369	CCDC34
370	CCDC50
371	CCDC7
372	CCDC73
373	CCDC88A
374	CCL3
375	CCL3L1
376	CCL4
377	CCL4L2
378	CCL5
379	CCNA2
380	CCNB1
381	CCNB2
382	CCND1
383	CCND2
384	CCNE2
385	CCNF
386	CCR1
387	CCR10
388	CCR3
389	CCR6
390	CCR7
391	CCRL2
392	CCSER1
393	CD109
394	CD160
395	CD226
396	CD27
397	CD274
398	CD38
399	CD4
400	CD40
401	CD40LG
402	CD44
403	CD58
404	CD63
405	CD68
406	CD69
407	CD70
408	CD74
409	CD79A
410	CD79B
411	CD80
412	CD83
413	CD86
414	CD8A
415	CD8B
416	CD9
417	CD96
418	CDC14A
419	CDC42BPA
420	CDC6
421	CDCA2
422	CDCA5
423	CDCA8
424	CDCP1
425	CDK1
426	CDK14
427	CDK19
428	CDK5RAP2
429	CDK6
430	CDKAL1
431	CDKN1A
432	CDKN2D
433	CDKN3
434	CDT1
435	CDYL2
436	CEBPB
437	CEBPD
438	CECR2
439	CEMIP2
440	CENPA
441	CENPE
442	CENPF
443	CENPI
444	CENPM
445	CENPP
446	CENPU
447	CENPV
448	CENPW
449	CEP112
450	CEP128
451	CEP55
452	CERS6
453	CES1
454	CFAP299
455	CFAP57
456	CFD
457	CFH
458	CHEK1
459	CHN1
460	CHODL
461	CHST11
462	CIITA
463	CIP2A
464	CIR1
465	CIT
466	CKAP2
467	CKAP5
468	CKB
469	CKS1B
470	CKS2
471	CLC
472	CLCA4-AS1
473	CLCN5
474	CLEC12A
475	CLECL1
476	CLIC2
477	CLIC3
478	CLIC4
479	CLIP2
480	CLMN
481	CLNK
482	CLSPN
483	CLU
484	CMSS1
485	CMTM8
486	CNR2
487	CNTLN
488	CNTNAP2
489	COL24A1
490	COL26A1
491	COL6A1
492	COL6A2
493	COMMD10
494	CORO1B
495	CORO1C
496	COTL1
497	COX10-AS1
498	CPA6
499	CPEB4
500	CPM
501	CPNE8
502	CPPED1
503	CPQ
504	CPVL
505	CR1
506	CRADD
507	CREB5
508	CREG1
509	CREM
510	CRIM1
511	CRIP1
512	CRIP2
513	CRNDE
514	CRPPA
515	CRTAM
516	CSF1
517	CSF1R
518	CSF2RA
519	CSF2RB
520	CSGALNACT1
521	CST3
522	CST7
523	CSTB
524	CTBP2
525	CTDSPL
526	CTH
527	CTLA4
528	CTNNA3
529	CTNNAL1
530	CTSB
531	CTSC
532	CTSH
533	CTSS
534	CTSW
535	CTSZ
536	CTTNBP2NL
537	CUX2
538	CX3CR1
539	CXCL13
540	CXCL16
541	CXCR6
542	CXXC5
543	CYB561A3
544	CYP1B1
545	CYP1B1-AS1
546	CYP27A1
547	CYP7B1
548	CYSLTR1
549	DAB1
550	DACH1
551	DAPK1
552	DAPK2
553	DAPP1
554	DCLK2
555	DDIT4
556	DDX21
557	DEC1
558	DEK
559	DENND1A
560	DENND1B
561	DENND4A
562	DENND5A
563	DENND5B
564	DEPDC1B
565	DERL3
566	DGKG
567	DGKH
568	DGKI
569	DHFR
570	DHRS3
571	DHRS7B
572	DIAPH2
573	DIAPH3
574	DIPK1A
575	DIRC3
576	DISC1
577	DISC1FP1
578	DIXDC1
579	DLEU1
580	DLEU2
581	DLEU7
582	DLG2
583	DLGAP1
584	DLGAP2
585	DMD
586	DMGDH
587	DMXL2
588	DNA2
589	DNAH14
590	DNAH8
591	DNAJC12
592	DNAJC6
593	DNM3
594	DOCK1
595	DOCK3
596	DOCK4
597	DOCK5
598	DOK6
599	DPF3
600	DPH6
601	DPYD
602	DPYSL2
603	DRAM1
604	DSCAML1
605	DSE
606	DST
607	DTHD1
608	DTL
609	DUSP1
610	DUSP2
611	DUSP4
612	DUSP6
613	DUT
614	DYSF
615	E2F7
616	EAF2
617	EBF1
618	EBI3
619	ECT2
620	EDA
621	EDARADD
622	EED
623	EEPD1
624	EFCAB11
625	EFNA5
626	EGLN3
627	EGR1
628	EGR2
629	EGR3
630	EHBP1
631	EIF2AK3
632	EIF4EBP1
633	EIF4G3
634	ELL2
635	ELMO1
636	ELOVL6
637	ELOVL7
638	EMILIN2
639	EML5
640	EML6
641	EMP1
642	ENO1
643	ENOX1
644	ENPP1
645	ENPP2
646	ENPP3
647	ENPP6
648	ENTHD1
649	ENTPD1
650	ENTPD1-AS1
651	EOMES
652	EPAS1
653	EPB41L2
654	EPB41L3
655	EPB41L4A
656	EPDR1
657	EPHA4
658	EPHB1
659	EPHB6
660	EPSTI1
661	ERC1
662	ERN1
663	ERVMER61-1
664	ESCO2
665	ESR1
666	ETS2
667	ETV6
668	EVI5
669	EXO1
670	EXOC6B
671	EXPH5
672	EXT1
673	EYA2
674	EZH2
675	F5
676	FAAH2
677	FABP5
678	FADS1
679	FAF1
680	FAM102B
681	FAM110B
682	FAM111B
683	FAM117B
684	FAM135A
685	FAM13A
686	FAM151B
687	FAM160A1
688	FAM168A
689	FAM241A
690	FAM30A
691	FAM49A
692	FANCC
693	FANCI
694	FAR1
695	FAR2
696	FBP1
697	FBXO5
698	FCAR
699	FCER1G
700	FCGR2A
701	FCGR3A
702	FCGRT
703	FCHSD2
704	FCRL3
705	FEN1
706	FER
707	FGD4
708	FGD6
709	FGF12
710	FGFBP2
711	FGFR1
712	FGGY
713	FGL2
714	FGR
715	FHIT
716	FILIP1L
717	FIRRE
718	FLG-AS1
719	FLT1
720	FLT3
721	FLVCR2
722	FMN1
723	FMNL2
724	FNDC3A
725	FNDC3B
726	FNIP2
727	FOS
728	FOSB
729	FOXO3
730	FOXP1
731	FOXP3
732	FRG1-DT
733	FRMD3
734	FRMD4B
735	FRY
736	FSCN1
737	FTH1
738	FTL
739	FUT7
740	FUT8
741	FXYD2
742	G0S2
743	G2E3
744	GAB1
745	GAB2
746	GADD45A
747	GADD45B
748	GADD45G
749	GALM
750	GALNT14
751	GAPDH
752	GARS
753	GAS2L3
754	GAS7
755	GBE1
756	GBP1
757	GBP5
758	GCH1
759	GCNT1
760	GCNT2
761	GEM
762	GEN1
763	GFOD1
764	GIHCG
765	GINS2
766	GJB6
767	GK
768	GK-AS1
769	GLCCI1
770	GLDC
771	GLIS3
772	GLRX
773	GLUL
774	GM2A
775	GMDS
776	GMDS-DT
777	GMNN
778	GNA14
779	GNAQ
780	GNB4
781	GNG2
782	GNG4
783	GNG7
784	GNG8
785	GNLY
786	GOLIM4
787	GPAT3
788	GPC3
789	GPC5
790	GPD2
791	GPHN
792	GPM6A
793	GPR137C
794	GPR155
795	GPR156
796	GPR183
797	GPRIN3
798	GPSM2
799	GRAMD1B
800	GRB10
801	GREM2
802	GRIA3
803	GRIP1
804	GRK3
805	GRN
806	GSAP
807	GSN
808	GSTP1
809	GTDC1
810	GTSE1
811	GTSF1
812	GUCY1A1
813	GZMA
814	GZMB
815	GZMH
816	GZMK
817	H2AFX
818	H2AFZ
819	HAVCR2
820	HBEGF
821	HDAC8
822	HDAC9
823	HDC
824	HDGFL3
825	HDX
826	HECTD2
827	HEG1
828	HELLPAR
829	HELLS
830	HERC5
831	HHAT
832	HHLA2
833	HIP1
834	HIPK2
835	HIST1H1A
836	HIST1H1B
837	HIST1H1C
838	HIST1H1D
839	HIST1H1E
840	HIST1H2AG
841	HIST1H2AH
842	HIST1H2AI
843	HIST1H2AJ
844	HIST1H2AL
845	HIST1H2AM
846	HIST1H2BB
847	HIST1H2BC
848	HIST1H2BF
849	HIST1H2BH
850	HIST1H3D
851	HIST1H3F
852	HIST1H3H
853	HIST1H4C
854	HIST1H4D
855	HIST1H4H
856	HIST2H2AB
857	HIST2H2AC
858	HIST2H2BF
859	HIVEP1
860	HIVEP3
861	HK2
862	HLA-DMA
863	HLA-DMB
864	HLA-DPA1
865	HLA-DPB1
866	HLA-DQA1
867	HLA-DQB1
868	HLA-DRA
869	HLA-DRB1
870	HLA-DRB5
871	HLF
872	HMGA1
873	HMGB1
874	HMGB2
875	HMGB3
876	HMGCS1
877	HMGN2
878	HMMR
