ACAN	B4GALT3
ACAN	CHST1
ACAN	COMP
ACAN	HTRA1
ACAN	MMP1
ACAN	MMP13
ACAN	MMP2
ACAN	MMP7
ACAN	MMP9
ACAN	SP1
ACAN	ST3GAL2
ACAN	ST3GAL3
ACAN	ST3GAL4
ACAN	TFAP2A
ACAN	TNR
ACAP1	ARF6
ACAP1	CLTC
ACAP1	JUN
ACAP1	PLD1
ACAP1	PLD2
ACAP1	RAC2
ACBD3	GOLGB1
ACD	ANKRD28
ACD	ATRX
ACD	BLM
ACD	CDK2
ACD	DAXX
ACD	DKC1
ACD	FEN1
ACD	LIG1
ACD	LMNA
ACD	LMNB1
ACD	PCNA
ACD	POLA1
ACD	POLA2
ACD	POLD1
ACD	POLD2
ACD	POLD3
ACD	POLD4
ACD	POLR2A
ACD	POLR2B
ACD	POLR2C
ACD	POLR2D
ACD	POLR2E
ACD	POLR2F
ACD	POLR2G
ACD	POLR2H
ACD	POLR2I
ACD	POLR2J
ACD	POLR2L
ACD	POT1
ACD	PPP6C
ACD	PPP6R3
ACD	PRIM1
ACD	RAD21
ACD	RFC1
ACD	RFC2
ACD	RFC3
ACD	RFC4
ACD	RFC5
ACD	RPA1
ACD	RPA2
ACD	RPA3
ACD	SMC1A
ACD	SMC1B
ACD	SMC3
ACD	STAG1
ACD	STAG2
ACD	SUN2
ACD	SYNE1
ACD	SYNE2
ACD	TERF1
ACD	TERF2
ACD	TERF2IP
ACD	TERT
ACD	TINF2
ACD	WRN
ACE2	AGT
ACE2	FURIN
ACHE	ATF1
ACHE	CREB1
ACHE	EGR1
ACHE	TFAP2A
ACIN1	CASP3
ACIN1	SAP18
ACO1	GLRX3
ACOT13	HNF4A
ACOT13	PCTP
ACOT7	PCTP
ACOT8	PEX10
ACOT8	PEX12
ACOT8	PEX13
ACOT8	PEX14
ACOT8	PEX2
ACOT8	PEX5
ACOX3	PEX10
ACOX3	PEX12
ACOX3	PEX13
ACOX3	PEX14
ACOX3	PEX2
ACOX3	PEX5
ACOX3	PPARA
ACOX3	PPARD
ACOX3	RXRA
ACOX3	RXRB
ACOX3	RXRG
ACP1	ARHGAP35
ACP1	CTNNB1
ACP1	EFNA1
ACP1	EPHA2
ACP5	CREB1
ACP5	FOS
ACP5	FOSB
ACP5	FOSL1
ACP5	FOSL2
ACP5	JUN
ACP5	JUNB
ACP5	JUND
ACP5	NFATC1
ACP5	NFKB1
ACP5	SPI1
ACSBG1	CPT1A
ACSBG1	PPARA
ACSBG1	PPARG
ACSBG1	RXRA
ACSBG1	RXRB
ACSBG1	RXRG
ACSL5	CPT1A
ACSL5	PPARA
ACSL5	PPARG
ACSL5	RXRA
ACSL5	RXRB
ACSL5	RXRG
ACSS1	SIRT3
ACSS2	SIRT1
ACSS2	SIRT3
ACSS2	SREBF1
ACTA1	ACTN1
ACTA1	ACTN3
ACTA1	ADAM17
ACTA1	AP2A1
ACTA1	AP2A2
ACTA1	CASP3
ACTA1	CDC42
ACTA1	CDH1
ACTA1	CDH3
ACTA1	CFL1
ACTA1	CLTA
ACTA1	CLTB
ACTA1	CTCF
ACTA1	CTNNA1
ACTA1	CTNNB1
ACTA1	DIAPH1
ACTA1	EGR1
ACTA1	GSN
ACTA1	HIP1
ACTA1	HTT
ACTA1	IFT57
ACTA1	JUP
ACTA1	MMP1
ACTA1	MMP13
ACTA1	MMP14
ACTA1	MMP2
ACTA1	MMP25
ACTA1	MMP7
ACTA1	MMP8
ACTA1	MMP9
ACTA1	MYH1
ACTA1	MYH10
ACTA1	MYH11
ACTA1	MYH13
ACTA1	MYH4
ACTA1	MYH7
ACTA1	MYH7B
ACTA1	MYH9
ACTA1	RAC1
ACTA1	RAC2
ACTA1	RAC3
ACTA1	RHOG
ACTA1	RHOJ
ACTA1	RHOQ
ACTA1	TNFAIP8
ACTB	ACTG1
ACTB	ACTL6A
ACTB	ACTL6B
ACTB	ACTN1
ACTB	ACTN2
ACTB	ACTN3
ACTB	ACTN4
ACTB	ACTR2
ACTB	ACTR3
ACTB	ACTR3B
ACTB	ACTR5
ACTB	ACTR8
ACTB	ADAM17
ACTB	AHNAK
ACTB	AHNAK2
ACTB	AP2A1
ACTB	AP2A2
ACTB	ARID1A
ACTB	ARID1B
ACTB	ARID2
ACTB	ARPC1B
ACTB	ARPC2
ACTB	ARPC3
ACTB	ARPC4
ACTB	ARPC5
ACTB	ARPC5L
ACTB	ATF2
ACTB	BAIAP2
ACTB	BAZ1B
ACTB	BCLAF1
ACTB	BRD7
ACTB	BRD8
ACTB	BRK1
ACTB	CAP2
ACTB	CASP3
ACTB	CASP6
ACTB	CASP7
ACTB	CCNT2
ACTB	CCT2
ACTB	CCT3
ACTB	CCT4
ACTB	CCT5
ACTB	CCT6A
ACTB	CCT7
ACTB	CCT8
ACTB	CDC42
ACTB	CDH1
ACTB	CDH3
ACTB	CETN2
ACTB	CFL1
ACTB	CFL2
ACTB	CLTA
ACTB	CLTB
ACTB	COL10A1
ACTB	COL11A2
ACTB	COL17A1
ACTB	COL1A1
ACTB	COL1A2
ACTB	COL2A1
ACTB	COL4A1
ACTB	COL4A2
ACTB	COL4A3
ACTB	COL4A5
ACTB	COL5A1
ACTB	COL5A3
ACTB	COL6A1
ACTB	COL7A1
ACTB	COL8A1
ACTB	COL8A2
ACTB	COL9A2
ACTB	COPS2
ACTB	COPS3
ACTB	COPS4
ACTB	COPS5
ACTB	COPS6
ACTB	COPS7A
ACTB	COPS7B
ACTB	COPS8
ACTB	CTNNA1
ACTB	CTNNB1
ACTB	CTTN
ACTB	CUL4A
ACTB	CUL4B
ACTB	CYFIP1
ACTB	CYFIP2
ACTB	DDB1
ACTB	DDB2
ACTB	DDX21
ACTB	DEK
ACTB	DIAPH1
ACTB	DMAP1
ACTB	DMD
ACTB	DPF1
ACTB	DSTN
ACTB	ENAH
ACTB	EP400
ACTB	EPC1
ACTB	ERCC6
ACTB	ETS1
ACTB	EVL
ACTB	EZR
ACTB	FLNA
ACTB	FLNB
ACTB	FLNC
ACTB	FMNL1
ACTB	FMNL2
ACTB	FMNL3
ACTB	FN1
ACTB	GPS1
ACTB	GRB2
ACTB	GSK3B
ACTB	GTF2A1
ACTB	GTF2B
ACTB	GTF3A
ACTB	HCLS1
ACTB	HIP1
ACTB	HTT
ACTB	IFT57
ACTB	ILK
ACTB	ING3
ACTB	INO80
ACTB	INO80B
ACTB	INO80C
ACTB	INO80D
ACTB	INO80E
ACTB	IQGAP1
ACTB	IRF2
ACTB	IRF3
ACTB	IRF7
ACTB	ITGA1
ACTB	ITGA11
ACTB	ITGA2
ACTB	ITGA2B
ACTB	ITGA3
ACTB	ITGA4
ACTB	ITGA5
ACTB	ITGA6
ACTB	ITGA7
ACTB	ITGA8
ACTB	ITGA9
ACTB	ITGAE
ACTB	ITGAL
ACTB	ITGAM
ACTB	ITGAV
ACTB	ITGAX
ACTB	ITGB1
ACTB	ITGB2
ACTB	ITGB3
ACTB	ITGB4
ACTB	ITGB5
ACTB	ITGB6
ACTB	ITGB7
ACTB	ITSN1
ACTB	JUN
ACTB	JUND
ACTB	JUP
ACTB	KAT2A
ACTB	KAT2B
ACTB	KAT5
ACTB	KDM3B
ACTB	LIMS1
ACTB	LIMS2
ACTB	MCRS1
ACTB	MEAF6
ACTB	MEF2C
ACTB	MICALL1
ACTB	MMP1
ACTB	MMP13
ACTB	MMP14
ACTB	MMP2
ACTB	MMP25
ACTB	MMP7
ACTB	MMP8
ACTB	MMP9
ACTB	MORF4L1
ACTB	MORF4L2
ACTB	MSN
ACTB	MYBBP1A
ACTB	MYH1
ACTB	MYH10
ACTB	MYH11
ACTB	MYH13
ACTB	MYH14
ACTB	MYH4
ACTB	MYH7
ACTB	MYH7B
ACTB	MYH9
ACTB	MYL12A
ACTB	MYL2
ACTB	MYL6
ACTB	MYL6B
ACTB	MYL7
ACTB	MYL9
ACTB	MYO10
ACTB	MYO1C
ACTB	MYO1D
ACTB	MYO1F
ACTB	MYO5A
ACTB	MYO5B
ACTB	MYO6
ACTB	NCK1
ACTB	NCKAP1
ACTB	NCKIPSD
ACTB	NCOA3
ACTB	NFRKB
ACTB	NR3C1
ACTB	PARVA
ACTB	PARVB
ACTB	PARVG
ACTB	PBRM1
ACTB	PFDN1
ACTB	PFDN4
ACTB	PFDN5
ACTB	PFN1
ACTB	PFN2
ACTB	PHF10
ACTB	PIP5K1A
ACTB	PIP5K1B
ACTB	PIP5K1C
ACTB	POLR1A
ACTB	POLR1B
ACTB	POLR1C
ACTB	POLR1D
ACTB	POLR1E
ACTB	POLR2E
ACTB	POLR2F
ACTB	POLR2H
ACTB	POLR2L
ACTB	PPARG
ACTB	PRKCA
ACTB	PTK2
ACTB	PTK2B
ACTB	PXN
ACTB	RAC1
ACTB	RAC2
ACTB	RAC3
ACTB	RAD23B
ACTB	RBX1
ACTB	RDX
ACTB	RELA
ACTB	RHOA
ACTB	RHOC
ACTB	RHOG
ACTB	RHOJ
ACTB	RHOQ
ACTB	RUVBL1
ACTB	RUVBL2
ACTB	SF3B1
ACTB	SMARCA2
ACTB	SMARCA4
ACTB	SMARCA5
ACTB	SMARCB1
ACTB	SMARCC1
ACTB	SMARCC2
ACTB	SMARCD1
ACTB	SMARCD2
ACTB	SMARCD3
ACTB	SMARCE1
ACTB	SRGAP2
ACTB	STK3
ACTB	SYNPO
ACTB	TAF1A
ACTB	TAF1B
ACTB	TAF1C
ACTB	TAF1D
ACTB	TAF7
ACTB	TBP
ACTB	TCP1
ACTB	TFPT
ACTB	THRA
ACTB	TJP1
ACTB	TLN1
ACTB	TMSB4X
ACTB	TNFAIP8
ACTB	TRRAP
ACTB	UCHL5
ACTB	VASP
ACTB	VBP1
ACTB	VCL
ACTB	VPS72
ACTB	WAS
ACTB	WASF1
ACTB	WASF2
ACTB	WASL
ACTB	WDR1
ACTB	WIPF1
ACTB	WIPF2
ACTB	XPC
ACTB	YEATS4
ACTB	YY1
ACTB	ZBTB7A
ACTB	ZYX
ACTC1	ADAM17
ACTC1	AP2A1
ACTC1	AP2A2
ACTC1	CDC42
ACTC1	CDH1
ACTC1	CDH3
ACTC1	CLTA
ACTC1	CLTB
ACTC1	CTNNA1
ACTC1	CTNNB1
ACTC1	HIP1
ACTC1	HTT
ACTC1	IFT57
ACTC1	JUP
ACTC1	MMP1
ACTC1	MMP13
ACTC1	MMP14
ACTC1	MMP2
ACTC1	MMP25
ACTC1	MMP7
ACTC1	MMP8
ACTC1	MMP9
ACTC1	MYH1
ACTC1	MYH10
ACTC1	MYH11
ACTC1	MYH13
ACTC1	MYH4
ACTC1	MYH7
ACTC1	MYH7B
ACTC1	MYH9
ACTC1	MYL2
ACTC1	RAC1
ACTC1	RAC2
ACTC1	RAC3
ACTC1	RHOG
ACTC1	RHOJ
ACTC1	RHOQ
ACTC1	TNFAIP8
ACTC1	TNNI3
ACTC1	TNNT2
ACTC1	TPM1
ACTC1	TPM2
ACTC1	TPM3
ACTC1	TPM4
ACTG1	ACTL6A
ACTG1	ACTL6B
ACTG1	ACTN1
ACTG1	ACTN2
ACTG1	ACTN3
ACTG1	ACTN4
ACTG1	ACTR2
ACTG1	ACTR3
ACTG1	ACTR3B
ACTG1	ADAM17
ACTG1	AHNAK
ACTG1	AHNAK2
ACTG1	AP2A1
ACTG1	AP2A2
ACTG1	ARID1A
ACTG1	ARID1B
ACTG1	ARID2
ACTG1	ARPC1B
ACTG1	ARPC2
ACTG1	ARPC3
ACTG1	ARPC4
ACTG1	ARPC5
ACTG1	ARPC5L
ACTG1	BAIAP2
ACTG1	BRD7
ACTG1	BRK1
ACTG1	CASP3
ACTG1	CASP6
ACTG1	CASP7
ACTG1	CDC42
ACTG1	CDH1
ACTG1	CDH3
ACTG1	CFL1
ACTG1	CFL2
ACTG1	CLTA
ACTG1	CLTB
ACTG1	COL10A1
ACTG1	COL11A2
ACTG1	COL17A1
ACTG1	COL1A1
ACTG1	COL1A2
ACTG1	COL2A1
ACTG1	COL4A1
ACTG1	COL4A2
ACTG1	COL4A3
ACTG1	COL4A5
ACTG1	COL5A1
ACTG1	COL5A3
ACTG1	COL6A1
ACTG1	COL7A1
ACTG1	COL8A1
ACTG1	COL8A2
ACTG1	COL9A2
ACTG1	CTNNA1
ACTG1	CTNNB1
ACTG1	CTTN
ACTG1	CYFIP1
ACTG1	CYFIP2
ACTG1	DIAPH1
ACTG1	DMD
ACTG1	DPF1
ACTG1	DSTN
ACTG1	ENAH
ACTG1	EVL
ACTG1	EZR
ACTG1	FLNA
ACTG1	FLNB
ACTG1	FLNC
ACTG1	FMNL1
ACTG1	FMNL2
ACTG1	FMNL3
ACTG1	FN1
ACTG1	GRB2
ACTG1	HCLS1
ACTG1	HIP1
ACTG1	HTT
ACTG1	IFT57
ACTG1	ILK
ACTG1	IQGAP1
ACTG1	ITGA1
ACTG1	ITGA11
ACTG1	ITGA2
ACTG1	ITGA2B
ACTG1	ITGA3
ACTG1	ITGA4
ACTG1	ITGA5
ACTG1	ITGA6
ACTG1	ITGA7
ACTG1	ITGA8
ACTG1	ITGA9
ACTG1	ITGAE
ACTG1	ITGAL
ACTG1	ITGAM
ACTG1	ITGAV
ACTG1	ITGAX
ACTG1	ITGB1
ACTG1	ITGB2
ACTG1	ITGB3
ACTG1	ITGB4
ACTG1	ITGB5
ACTG1	ITGB6
ACTG1	ITGB7
ACTG1	ITSN1
ACTG1	JUND
ACTG1	JUP
ACTG1	KDM3B
ACTG1	LIMS1
ACTG1	LIMS2
ACTG1	MICALL1
ACTG1	MMP1
ACTG1	MMP13
ACTG1	MMP14
ACTG1	MMP2
ACTG1	MMP25
ACTG1	MMP7
ACTG1	MMP8
ACTG1	MMP9
ACTG1	MSN
ACTG1	MYH1
ACTG1	MYH10
ACTG1	MYH11
ACTG1	MYH13
ACTG1	MYH14
ACTG1	MYH4
ACTG1	MYH7
ACTG1	MYH7B
ACTG1	MYH9
ACTG1	MYL12A
ACTG1	MYL2
ACTG1	MYL6
ACTG1	MYL6B
ACTG1	MYL7
ACTG1	MYL9
ACTG1	MYO10
ACTG1	MYO1C
ACTG1	MYO1D
ACTG1	MYO1F
ACTG1	MYO5A
ACTG1	MYO5B
ACTG1	MYO6
ACTG1	NCK1
ACTG1	NCKAP1
ACTG1	NCKIPSD
ACTG1	PARVA
ACTG1	PARVB
ACTG1	PARVG
ACTG1	PBRM1
ACTG1	PFN1
ACTG1	PFN2
ACTG1	PHF10
ACTG1	PIP5K1A
ACTG1	PIP5K1B
ACTG1	PIP5K1C
ACTG1	PPARG
ACTG1	PRKCA
ACTG1	PTK2
ACTG1	PTK2B
ACTG1	PXN
ACTG1	RAC1
ACTG1	RAC2
ACTG1	RAC3
ACTG1	RDX
ACTG1	RHOA
ACTG1	RHOC
ACTG1	RHOG
ACTG1	RHOJ
ACTG1	RHOQ
ACTG1	SMARCA2
ACTG1	SMARCA4
ACTG1	SMARCB1
ACTG1	SMARCC1
ACTG1	SMARCC2
ACTG1	SMARCD1
ACTG1	SMARCD2
ACTG1	SMARCD3
ACTG1	SMARCE1
ACTG1	SRF
ACTG1	SRGAP2
ACTG1	STK3
ACTG1	SYNPO
ACTG1	THRA
ACTG1	TJP1
ACTG1	TLN1
ACTG1	TMSB4X
ACTG1	TNFAIP8
ACTG1	VASP
ACTG1	VCL
ACTG1	VIL1
ACTG1	WAS
ACTG1	WASF1
ACTG1	WASF2
ACTG1	WASL
ACTG1	WIPF1
ACTG1	WIPF2
ACTG1	ZYX
ACTL6A	ACTR5
ACTL6A	ACTR8
ACTL6A	ARID1A
ACTL6A	ARID1B
ACTL6A	ARID2
ACTL6A	BAZ1B
ACTL6A	BRD7
ACTL6A	BRD8
ACTL6A	CETN2
ACTL6A	CHAF1A
ACTL6A	COPS2
ACTL6A	COPS3
ACTL6A	COPS4
ACTL6A	COPS5
ACTL6A	COPS6
ACTL6A	COPS7A
ACTL6A	COPS7B
ACTL6A	COPS8
ACTL6A	CREBBP
ACTL6A	CUL4A
ACTL6A	CUL4B
ACTL6A	DDB1
ACTL6A	DDB2
ACTL6A	DMAP1
ACTL6A	DPF1
ACTL6A	EP300
ACTL6A	EP400
ACTL6A	EPC1
ACTL6A	FOS
ACTL6A	GPS1
ACTL6A	ING3
ACTL6A	INO80
ACTL6A	INO80B
ACTL6A	INO80C
ACTL6A	INO80D
ACTL6A	INO80E
ACTL6A	KAT5
ACTL6A	KDM3B
ACTL6A	MAX
ACTL6A	MCRS1
ACTL6A	MEAF6
ACTL6A	MED1
ACTL6A	MORF4L1
ACTL6A	MORF4L2
ACTL6A	MYC
ACTL6A	NFRKB
ACTL6A	PBRM1
ACTL6A	PHF10
ACTL6A	PPARG
ACTL6A	RAD23B
ACTL6A	RBX1
ACTL6A	RPL11
ACTL6A	RUVBL1
ACTL6A	RUVBL2
ACTL6A	RXRA
ACTL6A	SMARCA2
ACTL6A	SMARCA4
ACTL6A	SMARCB1
ACTL6A	SMARCC1
ACTL6A	SMARCC2
ACTL6A	SMARCD1
ACTL6A	SMARCD2
ACTL6A	SMARCD3
ACTL6A	SMARCE1
ACTL6A	SNW1
ACTL6A	SUPT16H
ACTL6A	TFPT
ACTL6A	TOP2B
ACTL6A	TRRAP
ACTL6A	UCHL5
ACTL6A	VPS72
ACTL6A	XPC
ACTL6A	YEATS4
ACTL6A	YY1
ACTL6B	ARID1A
ACTL6B	ARID1B
ACTL6B	ARID2
ACTL6B	BRD7
ACTL6B	DPF1
ACTL6B	EGR1
ACTL6B	KDM3B
ACTL6B	PBRM1
ACTL6B	PHF10
ACTL6B	PPARG
ACTL6B	REST
ACTL6B	SMARCA2
ACTL6B	SMARCA4
ACTL6B	SMARCB1
ACTL6B	SMARCC1
ACTL6B	SMARCC2
ACTL6B	SMARCD1
ACTL6B	SMARCD2
ACTL6B	SMARCD3
ACTL6B	SMARCE1
ACTN1	BCAR1
ACTN1	CAPN1
ACTN1	CDH1
ACTN1	COL10A1
ACTN1	COL11A2
ACTN1	COL17A1
ACTN1	COL1A1
ACTN1	COL1A2
ACTN1	COL2A1
ACTN1	COL4A1
ACTN1	COL4A2
ACTN1	COL4A3
ACTN1	COL4A5
ACTN1	COL5A1
ACTN1	COL5A3
ACTN1	COL6A1
ACTN1	COL7A1
ACTN1	COL8A1
ACTN1	COL8A2
ACTN1	COL9A2
ACTN1	CRKL
ACTN1	CSK
ACTN1	CTNNA1
ACTN1	CTNNB1
ACTN1	CTNND1
ACTN1	FLNA
ACTN1	FLNB
ACTN1	FN1
ACTN1	FYN
ACTN1	ILK
ACTN1	ITGA1
ACTN1	ITGA11
ACTN1	ITGA2
ACTN1	ITGA2B
ACTN1	ITGA3
ACTN1	ITGA4
ACTN1	ITGA5
ACTN1	ITGA6
ACTN1	ITGA7
ACTN1	ITGA8
ACTN1	ITGA9
ACTN1	ITGAE
ACTN1	ITGAL
ACTN1	ITGAM
ACTN1	ITGAV
ACTN1	ITGAX
ACTN1	ITGB1
ACTN1	ITGB2
ACTN1	ITGB3
ACTN1	ITGB4
ACTN1	ITGB5
ACTN1	ITGB6
ACTN1	ITGB7
ACTN1	JAK2
ACTN1	LIMS1
ACTN1	LIMS2
ACTN1	LMO7
ACTN1	LPP
ACTN1	MAGI1
ACTN1	MICALL2
ACTN1	NOLC1
ACTN1	NPHS1
ACTN1	PARVA
ACTN1	PARVB
ACTN1	PIK3CA
ACTN1	PIK3R1
ACTN1	PIKFYVE
ACTN1	PIP4K2A
ACTN1	PIP4K2B
ACTN1	PIP4K2C
ACTN1	PIP5K1A
ACTN1	PIP5K1B
ACTN1	PIP5K1C
ACTN1	PTK2
ACTN1	PTK2B
ACTN1	PXN
ACTN1	RAC1
ACTN1	RHOA
ACTN1	SDC4
ACTN1	SPTAN1
ACTN1	SRC
ACTN1	SSX2IP
ACTN1	TLN1
ACTN1	VCL
ACTN1	YES1
ACTN1	ZYX
ACTN2	CALM3
ACTN2	CAMK2A
ACTN2	CAMK2B
ACTN2	CAMK2D
ACTN2	CAMK2G
ACTN2	COL10A1
ACTN2	COL11A2
ACTN2	COL17A1
ACTN2	COL1A1
ACTN2	COL1A2
ACTN2	COL2A1
ACTN2	COL4A1
ACTN2	COL4A2
ACTN2	COL4A3
ACTN2	COL4A5
ACTN2	COL5A1
ACTN2	COL5A3
ACTN2	COL6A1
ACTN2	COL7A1
ACTN2	COL8A1
ACTN2	COL8A2
ACTN2	COL9A2
ACTN2	DES
ACTN2	DLG1
ACTN2	DLG2
ACTN2	DLG3
ACTN2	DLG4
ACTN2	DMD
ACTN2	EP300
ACTN2	ERBB4
ACTN2	FLNA
ACTN2	FLNB
ACTN2	FN1
ACTN2	GRIA1
